Year,District Code,District Name,Neighborhood Code,Age,Immigrants,Emigrants
2016,9,Sant Andreu,59,65-69,7,12
2016,9,Sant Andreu,60,65-69,48,42
2016,9,Sant Andreu,61,65-69,20,22
2016,9,Sant Andreu,62,65-69,9,5
2016,9,Sant Andreu,63,65-69,21,20
2016,10,Sant Martí,64,65-69,27,32
2016,10,Sant Martí,65,65-69,19,26
2016,10,Sant Martí,66,65-69,9,13
2016,10,Sant Martí,67,65-69,6,11
2016,10,Sant Martí,68,65-69,25,20
2016,10,Sant Martí,69,65-69,19,12
2016,10,Sant Martí,70,65-69,22,20
2016,10,Sant Martí,71,65-69,10,10
2016,10,Sant Martí,72,65-69,17,20
2016,10,Sant Martí,73,65-69,13,14
2016,99,No consta,99,65-69,0,0
2016,1,Ciutat Vella,1,70-74,28,19
2016,1,Ciutat Vella,2,70-74,10,10
2016,1,Ciutat Vella,3,70-74,13,5
2016,1,Ciutat Vella,4,70-74,12,14
2016,2,Eixample,5,70-74,24,20
2016,2,Eixample,6,70-74,35,23
2016,2,Eixample,7,70-74,34,44
2016,2,Eixample,8,70-74,22,18
2016,2,Eixample,9,70-74,31,37
2016,2,Eixample,10,70-74,11,18
2016,3,Sants-Montjuïc,11,70-74,14,20
2016,3,Sants-Montjuïc,12,70-74,0,0
2016,3,Sants-Montjuïc,13,70-74,15,19
2016,3,Sants-Montjuïc,14,70-74,6,1
2016,3,Sants-Montjuïc,15,70-74,12,16
2016,3,Sants-Montjuïc,16,70-74,13,18
2016,3,Sants-Montjuïc,17,70-74,17,13
2016,3,Sants-Montjuïc,18,70-74,19,15
2016,4,Les Corts,19,70-74,20,32
2016,4,Les Corts,20,70-74,17,17
2016,4,Les Corts,21,70-74,4,5
2016,5,Sarrià-Sant Gervasi,22,70-74,1,5
2016,5,Sarrià-Sant Gervasi,23,70-74,9,8
2016,5,Sarrià-Sant Gervasi,24,70-74,9,14
2016,5,Sarrià-Sant Gervasi,25,70-74,16,19
2016,5,Sarrià-Sant Gervasi,26,70-74,23,30
2016,5,Sarrià-Sant Gervasi,27,70-74,14,34
2016,6,Gràcia,28,70-74,10,15
2016,6,Gràcia,29,70-74,5,7
2016,6,Gràcia,30,70-74,9,11
2016,6,Gràcia,31,70-74,23,25
2016,6,Gràcia,32,70-74,21,21
2016,7,Horta-Guinardó,33,70-74,16,18
2016,7,Horta-Guinardó,34,70-74,7,4
2016,7,Horta-Guinardó,35,70-74,13,12
2016,7,Horta-Guinardó,36,70-74,2,4
2016,7,Horta-Guinardó,37,70-74,10,12
2016,7,Horta-Guinardó,38,70-74,8,4
2016,7,Horta-Guinardó,39,70-74,6,2
2016,7,Horta-Guinardó,40,70-74,7,3
2016,7,Horta-Guinardó,41,70-74,5,3
2016,7,Horta-Guinardó,42,70-74,1,0
2016,7,Horta-Guinardó,43,70-74,5,12
2016,8,Nou Barris,44,70-74,11,13
2016,8,Nou Barris,45,70-74,11,11
2016,8,Nou Barris,46,70-74,9,10
2016,8,Nou Barris,47,70-74,1,0
2016,8,Nou Barris,48,70-74,8,4
2016,8,Nou Barris,49,70-74,2,2
2016,8,Nou Barris,50,70-74,6,2
2016,8,Nou Barris,51,70-74,7,5
2016,8,Nou Barris,52,70-74,14,15
2016,8,Nou Barris,53,70-74,2,4
2016,8,Nou Barris,54,70-74,0,1
2016,8,Nou Barris,55,70-74,5,7
2016,8,Nou Barris,56,70-74,1,1
2016,9,Sant Andreu,57,70-74,2,4
2016,9,Sant Andreu,58,70-74,0,0
2016,9,Sant Andreu,59,70-74,5,7
2016,9,Sant Andreu,60,70-74,19,37
2016,9,Sant Andreu,61,70-74,12,10
2016,9,Sant Andreu,62,70-74,10,8
2016,9,Sant Andreu,63,70-74,11,19
2016,10,Sant Martí,64,70-74,16,21
2016,10,Sant Martí,65,70-74,17,16
2016,10,Sant Martí,66,70-74,3,10
2016,10,Sant Martí,67,70-74,3,1
2016,10,Sant Martí,68,70-74,11,12
2016,10,Sant Martí,69,70-74,9,7
2016,10,Sant Martí,70,70-74,11,6
2016,10,Sant Martí,71,70-74,5,6
2016,10,Sant Martí,72,70-74,14,10
2016,10,Sant Martí,73,70-74,12,22
2016,99,No consta,99,70-74,0,0
2016,1,Ciutat Vella,1,75-79,10,13
2016,1,Ciutat Vella,2,75-79,5,5
2016,1,Ciutat Vella,3,75-79,2,6
2016,1,Ciutat Vella,4,75-79,7,6
2016,2,Eixample,5,75-79,18,12
2016,2,Eixample,6,75-79,14,15
2016,2,Eixample,7,75-79,15,23
2016,2,Eixample,8,75-79,9,13
2016,2,Eixample,9,75-79,22,30
2016,2,Eixample,10,75-79,12,14
2016,3,Sants-Montjuïc,11,75-79,11,19
2016,3,Sants-Montjuïc,12,75-79,0,1
2016,3,Sants-Montjuïc,13,75-79,11,10
2016,3,Sants-Montjuïc,14,75-79,5,3
2016,3,Sants-Montjuïc,15,75-79,3,8
2016,3,Sants-Montjuïc,16,75-79,1,8
2016,3,Sants-Montjuïc,17,75-79,15,14
2016,3,Sants-Montjuïc,18,75-79,17,19
2016,4,Les Corts,19,75-79,14,19
2016,4,Les Corts,20,75-79,12,14
2016,4,Les Corts,21,75-79,5,1
2016,5,Sarrià-Sant Gervasi,22,75-79,0,5
2016,5,Sarrià-Sant Gervasi,23,75-79,9,12
2016,5,Sarrià-Sant Gervasi,24,75-79,2,4
2016,5,Sarrià-Sant Gervasi,25,75-79,14,20
2016,5,Sarrià-Sant Gervasi,26,75-79,26,24
2016,5,Sarrià-Sant Gervasi,27,75-79,13,11
2016,6,Gràcia,28,75-79,3,7
2016,6,Gràcia,29,75-79,3,5
2016,6,Gràcia,30,75-79,11,9
2016,6,Gràcia,31,75-79,17,19
2016,6,Gràcia,32,75-79,10,11
2016,7,Horta-Guinardó,33,75-79,9,17
2016,7,Horta-Guinardó,34,75-79,7,3
2016,7,Horta-Guinardó,35,75-79,19,17
2016,7,Horta-Guinardó,36,75-79,3,7
2016,7,Horta-Guinardó,37,75-79,4,11
2016,7,Horta-Guinardó,38,75-79,6,7
2016,7,Horta-Guinardó,39,75-79,2,3
2016,7,Horta-Guinardó,40,75-79,1,1
2016,7,Horta-Guinardó,41,75-79,4,0
2016,7,Horta-Guinardó,42,75-79,0,0
2016,7,Horta-Guinardó,43,75-79,12,9
2016,8,Nou Barris,44,75-79,12,10
2016,8,Nou Barris,45,75-79,12,6
2016,8,Nou Barris,46,75-79,6,4
2016,8,Nou Barris,47,75-79,3,1
2016,8,Nou Barris,48,75-79,5,5
2016,8,Nou Barris,49,75-79,1,5
2016,8,Nou Barris,50,75-79,5,8
2016,8,Nou Barris,51,75-79,6,6
2016,8,Nou Barris,52,75-79,8,14
2016,8,Nou Barris,53,75-79,2,3
2016,8,Nou Barris,54,75-79,0,0
2016,8,Nou Barris,55,75-79,4,10
2016,8,Nou Barris,56,75-79,1,1
2016,9,Sant Andreu,57,75-79,3,4
2016,9,Sant Andreu,58,75-79,0,2
2016,9,Sant Andreu,59,75-79,1,4
2016,9,Sant Andreu,60,75-79,35,24
2016,9,Sant Andreu,61,75-79,9,12
2016,9,Sant Andreu,62,75-79,6,5
2016,9,Sant Andreu,63,75-79,9,13
2016,10,Sant Martí,64,75-79,13,14
2016,10,Sant Martí,65,75-79,10,12
2016,10,Sant Martí,66,75-79,5,7
2016,10,Sant Martí,67,75-79,2,1
2016,10,Sant Martí,68,75-79,11,10
2016,10,Sant Martí,69,75-79,9,5
2016,10,Sant Martí,70,75-79,7,13
2016,10,Sant Martí,71,75-79,6,9
2016,10,Sant Martí,72,75-79,13,17
2016,10,Sant Martí,73,75-79,12,15
2016,99,No consta,99,75-79,0,0
2016,1,Ciutat Vella,1,80-84,7,17
2016,1,Ciutat Vella,2,80-84,3,12
2016,1,Ciutat Vella,3,80-84,3,10
2016,1,Ciutat Vella,4,80-84,3,6
2016,2,Eixample,5,80-84,10,14
2016,2,Eixample,6,80-84,9,17
2016,2,Eixample,7,80-84,27,24
2016,2,Eixample,8,80-84,19,21
2016,2,Eixample,9,80-84,16,26
2016,2,Eixample,10,80-84,9,16
2016,3,Sants-Montjuïc,11,80-84,13,19
2016,3,Sants-Montjuïc,12,80-84,0,2
2016,3,Sants-Montjuïc,13,80-84,12,17
2016,3,Sants-Montjuïc,14,80-84,5,2
2016,3,Sants-Montjuïc,15,80-84,2,5
2016,3,Sants-Montjuïc,16,80-84,4,16
2016,3,Sants-Montjuïc,17,80-84,3,13
2016,3,Sants-Montjuïc,18,80-84,10,15
2016,4,Les Corts,19,80-84,23,18
2016,4,Les Corts,20,80-84,9,11
2016,4,Les Corts,21,80-84,6,3
2016,5,Sarrià-Sant Gervasi,22,80-84,0,2
2016,5,Sarrià-Sant Gervasi,23,80-84,6,13
2016,5,Sarrià-Sant Gervasi,24,80-84,4,4
2016,5,Sarrià-Sant Gervasi,25,80-84,17,17
2016,5,Sarrià-Sant Gervasi,26,80-84,18,15
2016,5,Sarrià-Sant Gervasi,27,80-84,8,16
2016,6,Gràcia,28,80-84,5,2
2016,6,Gràcia,29,80-84,2,2
2016,6,Gràcia,30,80-84,10,12
2016,6,Gràcia,31,80-84,21,23
2016,6,Gràcia,32,80-84,11,12
2016,7,Horta-Guinardó,33,80-84,14,11
2016,7,Horta-Guinardó,34,80-84,2,6
2016,7,Horta-Guinardó,35,80-84,13,15
2016,7,Horta-Guinardó,36,80-84,3,4
2016,7,Horta-Guinardó,37,80-84,5,24
2016,7,Horta-Guinardó,38,80-84,3,5
2016,7,Horta-Guinardó,39,80-84,6,9
2016,7,Horta-Guinardó,40,80-84,3,5
2016,7,Horta-Guinardó,41,80-84,2,3
2016,7,Horta-Guinardó,42,80-84,0,0
2016,7,Horta-Guinardó,43,80-84,7,20
2016,8,Nou Barris,44,80-84,5,14
2016,8,Nou Barris,45,80-84,3,12
2016,8,Nou Barris,46,80-84,2,14
2016,8,Nou Barris,47,80-84,1,0
2016,8,Nou Barris,48,80-84,3,7
2016,8,Nou Barris,49,80-84,2,6
2016,8,Nou Barris,50,80-84,4,8
2016,8,Nou Barris,51,80-84,2,5
2016,8,Nou Barris,52,80-84,8,25
2016,8,Nou Barris,53,80-84,2,2
2016,8,Nou Barris,54,80-84,0,1
2016,8,Nou Barris,55,80-84,2,3
2016,8,Nou Barris,56,80-84,2,1
2016,9,Sant Andreu,57,80-84,3,2
2016,9,Sant Andreu,58,80-84,0,1
2016,9,Sant Andreu,59,80-84,6,3
2016,9,Sant Andreu,60,80-84,21,24
2016,9,Sant Andreu,61,80-84,6,7
2016,9,Sant Andreu,62,80-84,5,8
2016,9,Sant Andreu,63,80-84,4,9
2016,10,Sant Martí,64,80-84,8,15
2016,10,Sant Martí,65,80-84,4,5
2016,10,Sant Martí,66,80-84,4,11
2016,10,Sant Martí,67,80-84,4,4
2016,10,Sant Martí,68,80-84,3,17
2016,10,Sant Martí,69,80-84,2,9
2016,10,Sant Martí,70,80-84,4,20
2016,10,Sant Martí,71,80-84,4,18
2016,10,Sant Martí,72,80-84,15,23
2016,10,Sant Martí,73,80-84,7,18
2016,99,No consta,99,80-84,0,0
2016,1,Ciutat Vella,1,85-89,1,24
2016,1,Ciutat Vella,2,85-89,2,6
2016,1,Ciutat Vella,3,85-89,2,6
2016,1,Ciutat Vella,4,85-89,1,13
2016,2,Eixample,5,85-89,5,14
2016,2,Eixample,6,85-89,23,28
2016,2,Eixample,7,85-89,18,28
2016,2,Eixample,8,85-89,8,21
2016,2,Eixample,9,85-89,18,22
2016,2,Eixample,10,85-89,6,25
2016,3,Sants-Montjuïc,11,85-89,8,23
2016,3,Sants-Montjuïc,12,85-89,0,1
2016,3,Sants-Montjuïc,13,85-89,9,16
2016,3,Sants-Montjuïc,14,85-89,3,3
2016,3,Sants-Montjuïc,15,85-89,2,5
2016,3,Sants-Montjuïc,16,85-89,1,10
2016,3,Sants-Montjuïc,17,85-89,13,18
2016,3,Sants-Montjuïc,18,85-89,10,30
2016,4,Les Corts,19,85-89,13,21
2016,4,Les Corts,20,85-89,11,15
2016,4,Les Corts,21,85-89,2,5
2016,5,Sarrià-Sant Gervasi,22,85-89,0,2
2016,5,Sarrià-Sant Gervasi,23,85-89,11,16
2016,5,Sarrià-Sant Gervasi,24,85-89,1,1
2016,5,Sarrià-Sant Gervasi,25,85-89,15,16
2016,5,Sarrià-Sant Gervasi,26,85-89,8,17
2016,5,Sarrià-Sant Gervasi,27,85-89,9,12
2016,6,Gràcia,28,85-89,3,8
2016,6,Gràcia,29,85-89,0,4
2016,6,Gràcia,30,85-89,5,3
2016,6,Gràcia,31,85-89,7,22
2016,6,Gràcia,32,85-89,5,20
2016,7,Horta-Guinardó,33,85-89,13,13
2016,7,Horta-Guinardó,34,85-89,1,6
2016,7,Horta-Guinardó,35,85-89,6,30
2016,7,Horta-Guinardó,36,85-89,6,3
2016,7,Horta-Guinardó,37,85-89,7,10
2016,7,Horta-Guinardó,38,85-89,2,3
2016,7,Horta-Guinardó,39,85-89,2,2
2016,7,Horta-Guinardó,40,85-89,4,2
2016,7,Horta-Guinardó,41,85-89,0,2
2016,7,Horta-Guinardó,42,85-89,0,0
2016,7,Horta-Guinardó,43,85-89,6,9
2016,8,Nou Barris,44,85-89,6,11
2016,8,Nou Barris,45,85-89,4,16
2016,8,Nou Barris,46,85-89,1,17
2016,8,Nou Barris,47,85-89,0,3
2016,8,Nou Barris,48,85-89,4,6
2016,8,Nou Barris,49,85-89,1,1
2016,8,Nou Barris,50,85-89,1,6
2016,8,Nou Barris,51,85-89,2,6
2016,8,Nou Barris,52,85-89,9,13
2016,8,Nou Barris,53,85-89,0,9
2016,8,Nou Barris,54,85-89,0,3
2016,8,Nou Barris,55,85-89,1,2
2016,8,Nou Barris,56,85-89,1,0
2016,9,Sant Andreu,57,85-89,0,4
2016,9,Sant Andreu,58,85-89,0,0
2016,9,Sant Andreu,59,85-89,0,5
2016,9,Sant Andreu,60,85-89,7,30
2016,9,Sant Andreu,61,85-89,10,12
2016,9,Sant Andreu,62,85-89,0,10
2016,9,Sant Andreu,63,85-89,2,10
2016,10,Sant Martí,64,85-89,5,15
2016,10,Sant Martí,65,85-89,9,11
2016,10,Sant Martí,66,85-89,4,5
2016,10,Sant Martí,67,85-89,3,0
2016,10,Sant Martí,68,85-89,6,15
2016,10,Sant Martí,69,85-89,4,6
2016,10,Sant Martí,70,85-89,2,12
2016,10,Sant Martí,71,85-89,5,13
2016,10,Sant Martí,72,85-89,9,19
2016,10,Sant Martí,73,85-89,4,21
2016,99,No consta,99,85-89,0,1
2016,1,Ciutat Vella,1,90-94,1,13
2016,1,Ciutat Vella,2,90-94,1,1
2016,1,Ciutat Vella,3,90-94,0,4
2016,1,Ciutat Vella,4,90-94,2,7
2016,2,Eixample,5,90-94,5,9
2016,2,Eixample,6,90-94,10,25
2016,2,Eixample,7,90-94,10,15
2016,2,Eixample,8,90-94,5,11
2016,2,Eixample,9,90-94,5,19
2016,2,Eixample,10,90-94,1,12
2016,3,Sants-Montjuïc,11,90-94,0,9
2016,3,Sants-Montjuïc,12,90-94,0,0
2016,3,Sants-Montjuïc,13,90-94,6,6
2016,3,Sants-Montjuïc,14,90-94,1,4
2016,3,Sants-Montjuïc,15,90-94,1,3
2016,3,Sants-Montjuïc,16,90-94,1,3
2016,3,Sants-Montjuïc,17,90-94,6,6
2016,3,Sants-Montjuïc,18,90-94,4,10
2016,4,Les Corts,19,90-94,7,15
2016,4,Les Corts,20,90-94,2,9
2016,4,Les Corts,21,90-94,0,0
2016,5,Sarrià-Sant Gervasi,22,90-94,0,0
2016,5,Sarrià-Sant Gervasi,23,90-94,6,5
2016,5,Sarrià-Sant Gervasi,24,90-94,3,4
2016,5,Sarrià-Sant Gervasi,25,90-94,8,16
2016,5,Sarrià-Sant Gervasi,26,90-94,8,15
2016,5,Sarrià-Sant Gervasi,27,90-94,2,5
2016,6,Gràcia,28,90-94,2,6
2016,6,Gràcia,29,90-94,0,2
2016,6,Gràcia,30,90-94,3,0
2016,6,Gràcia,31,90-94,4,11
2016,6,Gràcia,32,90-94,5,12
2016,7,Horta-Guinardó,33,90-94,4,6
2016,7,Horta-Guinardó,34,90-94,1,2
2016,7,Horta-Guinardó,35,90-94,4,13
2016,7,Horta-Guinardó,36,90-94,1,1
2016,7,Horta-Guinardó,37,90-94,3,9
2016,7,Horta-Guinardó,38,90-94,3,2
2016,7,Horta-Guinardó,39,90-94,0,0
2016,7,Horta-Guinardó,40,90-94,2,3
2016,7,Horta-Guinardó,41,90-94,3,2
2016,7,Horta-Guinardó,42,90-94,0,0
2016,7,Horta-Guinardó,43,90-94,3,7
2016,8,Nou Barris,44,90-94,7,8
2016,8,Nou Barris,45,90-94,3,8
2016,8,Nou Barris,46,90-94,0,10
2016,8,Nou Barris,47,90-94,0,2
2016,8,Nou Barris,48,90-94,3,5
2016,8,Nou Barris,49,90-94,0,3
2016,8,Nou Barris,50,90-94,0,3
2016,8,Nou Barris,51,90-94,1,4
2016,8,Nou Barris,52,90-94,1,5
2016,8,Nou Barris,53,90-94,0,0
2016,8,Nou Barris,54,90-94,0,2
2016,8,Nou Barris,55,90-94,0,1
2016,8,Nou Barris,56,90-94,0,0
2016,9,Sant Andreu,57,90-94,1,0
2016,9,Sant Andreu,58,90-94,0,2
2016,9,Sant Andreu,59,90-94,0,3
2016,9,Sant Andreu,60,90-94,7,12
2016,9,Sant Andreu,61,90-94,2,9
2016,9,Sant Andreu,62,90-94,0,8
2016,9,Sant Andreu,63,90-94,1,9
2016,10,Sant Martí,64,90-94,3,13
2016,10,Sant Martí,65,90-94,5,8
2016,10,Sant Martí,66,90-94,0,2
2016,10,Sant Martí,67,90-94,1,2
2016,10,Sant Martí,68,90-94,4,3
2016,10,Sant Martí,69,90-94,0,2
2016,10,Sant Martí,70,90-94,0,2
2016,10,Sant Martí,71,90-94,1,6
2016,10,Sant Martí,72,90-94,2,8
2016,10,Sant Martí,73,90-94,2,12
2016,99,No consta,99,90-94,0,0
2016,1,Ciutat Vella,1,95-99,2,2
2016,1,Ciutat Vella,2,95-99,0,0
2016,1,Ciutat Vella,3,95-99,1,1
2016,1,Ciutat Vella,4,95-99,0,2
2016,2,Eixample,5,95-99,1,7
2016,2,Eixample,6,95-99,1,1
2016,2,Eixample,7,95-99,1,2
2016,2,Eixample,8,95-99,1,3
2016,2,Eixample,9,95-99,2,5
2016,2,Eixample,10,95-99,1,4
2016,3,Sants-Montjuïc,11,95-99,0,1
2016,3,Sants-Montjuïc,12,95-99,0,0
2016,3,Sants-Montjuïc,13,95-99,1,1
2016,3,Sants-Montjuïc,14,95-99,0,2
2016,3,Sants-Montjuïc,15,95-99,1,1
2016,3,Sants-Montjuïc,16,95-99,1,0
2016,3,Sants-Montjuïc,17,95-99,0,4
2016,3,Sants-Montjuïc,18,95-99,0,1
2016,4,Les Corts,19,95-99,1,5
2016,4,Les Corts,20,95-99,0,4
2016,4,Les Corts,21,95-99,1,0
2016,5,Sarrià-Sant Gervasi,22,95-99,0,0
2016,5,Sarrià-Sant Gervasi,23,95-99,1,3
2016,5,Sarrià-Sant Gervasi,24,95-99,0,1
2016,5,Sarrià-Sant Gervasi,25,95-99,2,3
2016,5,Sarrià-Sant Gervasi,26,95-99,1,1
2016,5,Sarrià-Sant Gervasi,27,95-99,1,3
2016,6,Gràcia,28,95-99,2,2
2016,6,Gràcia,29,95-99,0,1
2016,6,Gràcia,30,95-99,0,3
2016,6,Gràcia,31,95-99,0,3
2016,6,Gràcia,32,95-99,1,2
2016,7,Horta-Guinardó,33,95-99,3,1
2016,7,Horta-Guinardó,34,95-99,0,1
2016,7,Horta-Guinardó,35,95-99,1,1
2016,7,Horta-Guinardó,36,95-99,0,0
2016,7,Horta-Guinardó,37,95-99,1,1
2016,7,Horta-Guinardó,38,95-99,0,1
2016,7,Horta-Guinardó,39,95-99,1,0
2016,7,Horta-Guinardó,40,95-99,0,0
2016,7,Horta-Guinardó,41,95-99,0,0
2016,7,Horta-Guinardó,42,95-99,0,0
2016,7,Horta-Guinardó,43,95-99,0,1
2016,8,Nou Barris,44,95-99,0,1
2016,8,Nou Barris,45,95-99,0,2
2016,8,Nou Barris,46,95-99,0,2
2016,8,Nou Barris,47,95-99,0,1
2016,8,Nou Barris,48,95-99,0,0
2016,8,Nou Barris,49,95-99,0,0
2016,8,Nou Barris,50,95-99,1,0
2016,8,Nou Barris,51,95-99,1,0
2016,8,Nou Barris,52,95-99,1,1
2016,8,Nou Barris,53,95-99,0,0
2016,8,Nou Barris,54,95-99,0,0
2016,8,Nou Barris,55,95-99,1,1
2016,8,Nou Barris,56,95-99,2,0
2016,9,Sant Andreu,57,95-99,0,0
2016,9,Sant Andreu,58,95-99,0,0
2016,9,Sant Andreu,59,95-99,0,1
2016,9,Sant Andreu,60,95-99,3,1
2016,9,Sant Andreu,61,95-99,0,3
2016,9,Sant Andreu,62,95-99,0,1
2016,9,Sant Andreu,63,95-99,0,1
2016,10,Sant Martí,64,95-99,2,1
2016,10,Sant Martí,65,95-99,1,2
2016,10,Sant Martí,66,95-99,0,0
2016,10,Sant Martí,67,95-99,0,0
2016,10,Sant Martí,68,95-99,1,3
2016,10,Sant Martí,69,95-99,0,0
2016,10,Sant Martí,70,95-99,2,1
2016,10,Sant Martí,71,95-99,1,0
2016,10,Sant Martí,72,95-99,0,2
2016,10,Sant Martí,73,95-99,1,0
2016,99,No consta,99,95-99,0,0
2016,1,Ciutat Vella,1,>=100,0,0
2016,1,Ciutat Vella,2,>=100,0,0
2016,1,Ciutat Vella,3,>=100,0,0
2016,1,Ciutat Vella,4,>=100,0,0
2016,2,Eixample,5,>=100,0,0
2016,2,Eixample,6,>=100,1,1
2016,2,Eixample,7,>=100,0,0
2016,2,Eixample,8,>=100,0,1
2016,2,Eixample,9,>=100,0,2
2016,2,Eixample,10,>=100,1,0
2016,3,Sants-Montjuïc,11,>=100,0,0
2016,3,Sants-Montjuïc,12,>=100,0,0
2016,3,Sants-Montjuïc,13,>=100,0,0
2016,3,Sants-Montjuïc,14,>=100,0,0
2016,3,Sants-Montjuïc,15,>=100,0,0
2016,3,Sants-Montjuïc,16,>=100,0,0
2016,3,Sants-Montjuïc,17,>=100,0,0
2016,3,Sants-Montjuïc,18,>=100,0,0
2016,4,Les Corts,19,>=100,1,0
2016,4,Les Corts,20,>=100,0,0
2016,4,Les Corts,21,>=100,0,0
2016,5,Sarrià-Sant Gervasi,22,>=100,0,1
2016,5,Sarrià-Sant Gervasi,23,>=100,0,0
2016,5,Sarrià-Sant Gervasi,24,>=100,0,0
2016,5,Sarrià-Sant Gervasi,25,>=100,0,1
2016,5,Sarrià-Sant Gervasi,26,>=100,0,0
2016,5,Sarrià-Sant Gervasi,27,>=100,0,0
2016,6,Gràcia,28,>=100,0,0
2016,6,Gràcia,29,>=100,0,0
2016,6,Gràcia,30,>=100,0,0
2016,6,Gràcia,31,>=100,0,0
2016,6,Gràcia,32,>=100,1,0
2016,7,Horta-Guinardó,33,>=100,0,0
2016,7,Horta-Guinardó,34,>=100,0,0
2016,7,Horta-Guinardó,35,>=100,0,0
2016,7,Horta-Guinardó,36,>=100,0,0
2016,7,Horta-Guinardó,37,>=100,0,1
2016,7,Horta-Guinardó,38,>=100,0,0
2016,7,Horta-Guinardó,39,>=100,0,0
2016,7,Horta-Guinardó,40,>=100,0,0
2016,7,Horta-Guinardó,41,>=100,0,0
2016,7,Horta-Guinardó,42,>=100,0,0
2016,7,Horta-Guinardó,43,>=100,0,0
2016,8,Nou Barris,44,>=100,0,0
2016,8,Nou Barris,45,>=100,0,0
2016,8,Nou Barris,46,>=100,0,0
2016,8,Nou Barris,47,>=100,0,0
2016,8,Nou Barris,48,>=100,0,0
2016,8,Nou Barris,49,>=100,0,0
2016,8,Nou Barris,50,>=100,0,0
2016,8,Nou Barris,51,>=100,0,0
2016,8,Nou Barris,52,>=100,0,0
2016,8,Nou Barris,53,>=100,0,0
2016,8,Nou Barris,54,>=100,0,0
2016,8,Nou Barris,55,>=100,0,0
2016,8,Nou Barris,56,>=100,0,0
2016,9,Sant Andreu,57,>=100,0,0
2016,9,Sant Andreu,58,>=100,0,0
2016,9,Sant Andreu,59,>=100,0,0
2016,9,Sant Andreu,60,>=100,1,0
2016,9,Sant Andreu,61,>=100,0,0
2016,9,Sant Andreu,62,>=100,0,0
2016,9,Sant Andreu,63,>=100,0,1
2016,10,Sant Martí,64,>=100,0,0
2016,10,Sant Martí,65,>=100,1,0
2016,10,Sant Martí,66,>=100,0,0
2016,10,Sant Martí,67,>=100,0,0
2016,10,Sant Martí,68,>=100,0,0
2016,10,Sant Martí,69,>=100,0,0
2016,10,Sant Martí,70,>=100,0,0
2016,10,Sant Martí,71,>=100,0,0
2016,10,Sant Martí,72,>=100,0,0
2016,10,Sant Martí,73,>=100,0,0
2016,99,No consta,99,>=100,0,0
2015,1,Ciutat Vella,1,0-4,165,112
2015,1,Ciutat Vella,2,0-4,49,28
2015,1,Ciutat Vella,3,0-4,36,21
2015,1,Ciutat Vella,4,0-4,64,35
2015,2,Eixample,5,0-4,78,62
2015,2,Eixample,6,0-4,101,80
2015,2,Eixample,7,0-4,94,75
2015,2,Eixample,8,0-4,73,47
2015,2,Eixample,9,0-4,111,96
2015,2,Eixample,10,0-4,68,58
2015,3,Sants-Montjuïc,11,0-4,81,94
2015,3,Sants-Montjuïc,12,0-4,6,5
2015,3,Sants-Montjuïc,13,0-4,64,72
2015,3,Sants-Montjuïc,14,0-4,33,29
2015,3,Sants-Montjuïc,15,0-4,36,29
2015,3,Sants-Montjuïc,16,0-4,46,42
2015,3,Sants-Montjuïc,17,0-4,39,58
2015,3,Sants-Montjuïc,18,0-4,79,92
2015,4,Les Corts,19,0-4,113,79
2015,4,Les Corts,20,0-4,84,51
2015,4,Les Corts,21,0-4,53,18
2015,5,Sarrià-Sant Gervasi,22,0-4,20,16
2015,5,Sarrià-Sant Gervasi,23,0-4,81,50
2015,5,Sarrià-Sant Gervasi,24,0-4,51,22
2015,5,Sarrià-Sant Gervasi,25,0-4,72,34
2015,5,Sarrià-Sant Gervasi,26,0-4,96,77
2015,5,Sarrià-Sant Gervasi,27,0-4,67,50
2015,6,Gràcia,28,0-4,25,29
2015,6,Gràcia,29,0-4,21,18
2015,6,Gràcia,30,0-4,21,21
2015,6,Gràcia,31,0-4,93,66
2015,6,Gràcia,32,0-4,53,52
2015,7,Horta-Guinardó,33,0-4,46,40
2015,7,Horta-Guinardó,34,0-4,10,11
2015,7,Horta-Guinardó,35,0-4,55,61
2015,7,Horta-Guinardó,36,0-4,14,5
2015,7,Horta-Guinardó,37,0-4,55,56
2015,7,Horta-Guinardó,38,0-4,24,18
2015,7,Horta-Guinardó,39,0-4,12,6
2015,7,Horta-Guinardó,40,0-4,10,5
2015,7,Horta-Guinardó,41,0-4,10,4
2015,7,Horta-Guinardó,42,0-4,2,0
2015,7,Horta-Guinardó,43,0-4,42,25
2015,8,Nou Barris,44,0-4,40,32
2015,8,Nou Barris,45,0-4,40,31
2015,8,Nou Barris,46,0-4,31,32
2015,8,Nou Barris,47,0-4,2,1
2015,8,Nou Barris,48,0-4,19,32
2015,8,Nou Barris,49,0-4,11,13
2015,8,Nou Barris,50,0-4,36,37
2015,8,Nou Barris,51,0-4,22,18
2015,8,Nou Barris,52,0-4,53,28
2015,8,Nou Barris,53,0-4,25,17
2015,8,Nou Barris,54,0-4,15,5
2015,8,Nou Barris,55,0-4,26,27
2015,8,Nou Barris,56,0-4,8,2
2015,9,Sant Andreu,57,0-4,39,30
2015,9,Sant Andreu,58,0-4,15,4
2015,9,Sant Andreu,59,0-4,36,27
2015,9,Sant Andreu,60,0-4,84,90
2015,9,Sant Andreu,61,0-4,46,38
2015,9,Sant Andreu,62,0-4,27,19
